Age,Gender,MaritalStatus,IncomeLevel,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,LoginFrequency,ServiceUsage,ChurnStatus
33,1,3,1.0,-1.3512454931879514,2,2,0,37,2,0
33,1,3,1.0,-1.4559791746921245,0,2,0,37,2,0
59,1,2,1.0,0.6716286976764633,4,3,0,30,2,1
59,1,2,1.0,1.0385105746577707,2,3,0,30,2,1
59,1,2,1.0,-0.08962677548178466,2,3,0,30,2,1
59,1,2,1.0,-0.5254472782633075,2,3,0,30,2,1
59,1,2,1.0,-0.9567323451369215,2,3,0,30,2,1
59,1,2,1.0,0.9884812277966833,0,3,0,30,2,1
59,1,2,1.0,1.0530239695630792,2,3,0,30,2,1
58,1,4,1.0,-0.9139596957284885,1,3,1,42,1,0
58,1,4,1.0,-0.9139596957284885,1,1,1,42,1,0
58,1,4,1.0,1.380133562428878,0,3,1,42,1,0
58,1,4,1.0,1.380133562428878,0,1,1,42,1,0
58,1,4,1.0,1.090005216196798,0,3,1,42,1,0
58,1,4,1.0,1.090005216196798,0,1,1,42,1,0
58,1,4,1.0,-0.8410438415167223,1,3,1,42,1,0
58,1,4,1.0,-0.8410438415167223,1,1,1,42,1,0
58,1,4,1.0,-0.2606475971784725,4,3,1,42,1,0
58,1,4,1.0,-0.2606475971784725,4,1,1,42,1,0
58,1,4,1.0,-1.727407569796211,3,3,1,42,1,0
58,1,4,1.0,-1.727407569796211,3,1,1,42,1,0
33,1,2,2.0,1.3005192182608158,4,2,0,35,0,0
33,1,2,2.0,1.3005192182608158,4,2,0,35,0,0
33,1,2,2.0,0.2813021058481188,1,2,0,35,0,0
33,1,2,2.0,0.2813021058481188,1,2,0,35,0,0
33,1,2,2.0,0.2533917310302179,2,2,0,35,0,0
33,1,2,2.0,0.2533917310302179,2,2,0,35,0,0
33,1,2,2.0,0.6701634029985232,1,2,0,35,0,0
33,1,2,2.0,0.6701634029985232,1,2,0,35,0,0
33,1,2,2.0,-0.4184807667737023,2,2,0,35,0,0
33,1,2,2.0,-0.4184807667737023,2,2,0,35,0,0
29,2,3,0.0,-0.4877682722591414,3,2,1,1,1,1
29,2,3,0.0,0.6708611623689709,1,2,1,1,1,1
29,2,3,0.0,0.7388229250505597,0,2,1,1,1,1
29,2,3,0.0,-0.41087518963582426,3,2,1,1,1,1
29,2,3,0.0,1.389832417678099,1,2,1,1,1,1
29,2,3,0.0,0.3106079994069147,3,2,1,1,1,1
29,2,3,0.0,0.3061423394360507,2,2,1,1,1,1
29,2,3,0.0,1.2638170753752762,1,2,1,1,1,1
19,1,1,0.0,0.9759913350656729,2,3,0,42,0,1
19,1,1,0.0,0.9240780379043771,0,3,0,42,0,1
19,1,1,0.0,1.4610038734637463,3,3,0,42,0,1
19,1,1,0.0,-1.5478043078430184,3,3,0,42,0,1
62,1,4,1.0,0.971735002905943,4,1,0,4,1,0
62,1,4,1.0,1.386413396762906,1,1,0,4,1,0
62,1,4,1.0,-1.4381165348086677,4,1,0,4,1,0
62,1,4,1.0,-0.2667878796384107,1,1,0,4,1,0
62,1,4,1.0,0.2900938739157575,2,1,0,4,1,0
62,1,4,1.0,0.5228663998970514,4,1,0,4,1,0
42,2,2,2.0,0.7236117707748037,2,2,1,39,1,0
42,2,2,2.0,0.7236117707748037,2,2,0,39,1,0
42,2,2,2.0,0.7596859302269408,0,2,1,39,1,0
42,2,2,2.0,0.7596859302269408,0,2,0,39,1,0
42,2,2,2.0,1.193064275211897,0,2,1,39,1,0
42,2,2,2.0,1.193064275211897,0,2,0,39,1,0
42,2,2,2.0,1.3876693636297115,2,2,1,39,1,0
42,2,2,2.0,1.3876693636297115,2,2,0,39,1,0
42,2,2,2.0,-0.9786419893689738,2,2,1,39,1,0
42,2,2,2.0,-0.9786419893689738,2,2,0,39,1,0
42,2,2,2.0,-0.6824431366140001,2,2,1,39,1,0
42,2,2,2.0,-0.6824431366140001,2,2,0,39,1,0
42,2,2,2.0,0.24704212075914525,3,2,1,39,1,0
42,2,2,2.0,0.24704212075914525,3,2,0,39,1,0
42,2,2,2.0,1.644375036017355,0,2,1,39,1,0
42,2,2,2.0,1.644375036017355,0,2,0,39,1,0
21,1,1,2.0,0.557335712797159,1,2,1,11,0,0
21,1,1,2.0,-1.6500260556135806,1,2,1,11,0,0
21,1,1,2.0,-1.6340473660303323,3,2,1,11,0,0
21,1,1,2.0,-0.6322044619417786,0,2,1,11,0,0
21,1,1,2.0,-0.9288219703190206,2,2,1,11,0,0
21,1,1,2.0,1.0916798386858722,3,2,1,11,0,0
21,1,1,2.0,0.9681066541796159,1,2,1,11,0,0
65,1,1,2.0,-0.11404835344744797,3,1,1,32,2,0
65,1,1,2.0,-0.11404835344744797,3,2,0,32,2,0
65,1,1,2.0,1.3511067726182613,0,1,1,32,2,0
65,1,1,2.0,1.3511067726182613,0,2,0,32,2,0
65,1,1,2.0,-0.009314671943274608,0,1,1,32,2,0
65,1,1,2.0,-0.009314671943274608,0,2,0,32,2,0
65,1,1,2.0,1.126428255334159,4,1,1,32,2,0
65,1,1,2.0,1.126428255334159,4,2,0,32,2,0
65,1,1,2.0,0.5483346169183858,0,1,1,32,2,0
65,1,1,2.0,0.5483346169183858,0,2,0,32,2,0
65,1,1,2.0,1.6973349722343223,2,1,1,32,2,0
65,1,1,2.0,1.6973349722343223,2,2,0,32,2,0
21,1,1,1.0,-0.7554985426998558,0,1,1,37,2,0
21,1,1,1.0,1.099564519571929,0,1,1,37,2,0
21,1,1,1.0,0.033806857150382175,4,1,1,37,2,0
21,1,1,1.0,-0.37696408423207456,3,1,1,37,2,0
21,1,1,1.0,-0.36133427433405013,1,1,1,37,2,0
21,1,1,1.0,0.051041513600436184,4,1,1,37,2,0
21,1,1,1.0,0.6396015425729217,1,1,1,37,2,0
21,1,1,1.0,-0.09883719917169191,3,1,1,37,2,0
21,1,1,1.0,1.6514224056588749,1,1,1,37,2,0
60,1,4,1.0,1.1662703153867124,1,3,1,9,1,1
60,1,4,1.0,1.1662703153867124,1,3,0,9,1,1
60,1,4,1.0,0.060670592912611974,2,3,1,9,1,1
60,1,4,1.0,0.060670592912611974,2,3,0,9,1,1
60,1,4,1.0,1.5864610082702109,1,3,1,9,1,1
60,1,4,1.0,1.5864610082702109,1,3,0,9,1,1
60,1,4,1.0,-0.365311502745601,0,3,1,9,1,1
60,1,4,1.0,-0.365311502745601,0,3,0,9,1,1
60,1,4,1.0,-1.3007277147675504,1,3,1,9,1,1
60,1,4,1.0,-1.3007277147675504,1,3,0,9,1,1
60,1,4,1.0,-1.5524792956250169,0,3,1,9,1,1
60,1,4,1.0,-1.5524792956250169,0,3,0,9,1,1
56,1,1,0.0,-1.5057991937420776,3,2,1,32,1,0
56,1,1,0.0,-1.5057991937420776,3,2,1,32,1,0
56,1,1,0.0,-0.1257707108709662,4,2,1,32,1,0
56,1,1,0.0,-0.1257707108709662,4,2,1,32,1,0
56,1,1,0.0,-0.4036184921831701,2,2,1,32,1,0
56,1,1,0.0,-0.4036184921831701,2,2,1,32,1,0
56,1,1,0.0,-0.25813566344486133,1,2,1,32,1,0
56,1,1,0.0,-0.25813566344486133,1,2,1,32,1,0
56,1,1,0.0,0.06269409508690954,3,2,1,32,1,0
56,1,1,0.0,0.06269409508690954,3,2,1,32,1,0
56,1,1,0.0,1.2962628861010859,3,2,1,32,1,0
56,1,1,0.0,1.2962628861010859,3,2,1,32,1,0
56,1,1,0.0,1.610115050928382,2,2,1,32,1,0
56,1,1,0.0,1.610115050928382,2,2,1,32,1,0
56,1,1,0.0,-0.34535558475080175,4,2,1,32,1,0
56,1,1,0.0,-0.34535558475080175,4,2,1,32,1,0
53,1,3,2.0,0.21187504848859035,2,1,0,33,2,0
53,1,3,2.0,0.21187504848859035,2,1,0,33,2,0
53,1,3,2.0,-1.2880284942254057,0,1,0,33,2,0
53,1,3,2.0,-1.2880284942254057,0,1,0,33,2,0
53,1,3,2.0,1.4554217985001658,1,1,0,33,2,0
53,1,3,2.0,1.4554217985001658,1,1,0,33,2,0
23,2,4,2.0,0.17712663184030358,2,2,1,15,0,0
23,2,4,2.0,0.17712663184030358,2,2,1,15,0,0
23,2,4,2.0,1.541106649191122,2,2,1,15,0,0
23,2,4,2.0,1.541106649191122,2,2,1,15,0,0
23,2,4,2.0,-1.6663536248820527,2,2,1,15,0,0
23,2,4,2.0,-1.6663536248820527,2,2,1,15,0,0
41,1,1,0.0,0.6233437492414945,1,2,0,30,1,1
41,1,1,0.0,0.6233437492414945,1,3,0,30,1,1
41,1,1,0.0,0.018805030685760584,2,2,0,30,1,1
41,1,1,0.0,0.018805030685760584,2,3,0,30,1,1
41,1,1,0.0,0.315562090937092,3,2,0,30,1,1
41,1,1,0.0,0.315562090937092,3,3,0,30,1,1
41,1,1,0.0,0.4798146467404391,2,2,0,30,1,1
41,1,1,0.0,0.4798146467404391,2,3,0,30,1,1
41,1,1,0.0,-0.730379205363745,2,2,0,30,1,1
41,1,1,0.0,-0.730379205363745,2,3,0,30,1,1
41,1,1,0.0,-1.008157210738904,1,2,0,30,1,1
41,1,1,0.0,-1.008157210738904,1,3,0,30,1,1
50,2,2,2.0,-0.2631595309120837,0,1,1,22,0,1
50,2,2,2.0,0.4036890994246141,4,1,1,22,0,1
50,2,2,2.0,-0.1448893176212284,4,1,1,22,0,1
29,1,3,1.0,-0.6693252604495867,0,3,1,43,0,1
29,1,3,1.0,-0.9660823207009184,3,3,1,43,0,1
29,1,3,1.0,1.5166850712254587,2,3,1,43,0,1
29,1,3,1.0,-1.1950171701447507,2,3,1,43,0,1
29,1,3,1.0,0.7836888525703355,2,3,1,43,0,1
29,1,3,1.0,0.38254699050005436,2,3,1,43,0,1
29,1,3,1.0,-0.3648928471233325,0,3,1,43,0,1
29,1,3,1.0,1.454863591003808,3,3,1,43,0,1
29,1,3,1.0,1.6088590840615764,2,3,1,43,0,1
58,2,4,2.0,1.023787851941328,4,3,0,30,1,0
58,2,4,2.0,1.4236737471448035,4,3,0,30,1,0
38,1,4,1.0,-0.8958877280338977,4,3,0,1,0,0
38,1,4,1.0,-1.5822038448060813,0,3,0,1,0,0
38,1,4,1.0,-0.8882123749589749,2,3,0,1,0,0
38,1,4,1.0,1.0803761368846223,2,3,0,1,0,0
38,1,4,1.0,0.41736518308538584,0,3,0,1,0,0
38,1,4,1.0,-0.5036074099683,1,3,0,1,0,0
38,1,4,1.0,0.01650242476328387,1,3,0,1,0,0
38,1,4,1.0,1.3243825887301213,1,3,0,1,0,0
38,1,4,1.0,0.3107475512810041,1,3,0,1,0,0
28,1,1,0.0,-0.834624455308605,2,2,0,35,1,1
28,1,1,0.0,-0.834624455308605,2,3,1,35,1,1
28,1,1,0.0,1.606696030013189,1,2,0,35,1,1
28,1,1,0.0,1.606696030013189,1,3,1,35,1,1
28,1,1,0.0,-1.025601195000092,4,2,0,35,1,1
28,1,1,0.0,-1.025601195000092,4,3,1,35,1,1
61,2,3,1.0,-0.656346936159263,1,1,1,18,2,0
61,2,3,1.0,1.4228364359002665,0,1,1,18,2,0
61,2,3,1.0,1.3478970795142025,0,1,1,18,2,0
61,2,3,1.0,-1.6149287592800703,1,1,1,18,2,0
61,2,3,1.0,0.8745371226026029,1,1,1,18,2,0
61,2,3,1.0,1.288029325529805,4,1,1,18,2,0
61,2,3,1.0,-1.4669339968081505,4,1,1,18,2,0
61,2,3,1.0,-0.732681811286222,0,1,1,18,2,0
61,2,3,1.0,0.04685495737775089,2,1,1,18,2,0
55,1,2,2.0,1.4842392604996486,1,3,1,15,1,0
55,1,2,2.0,1.4842392604996486,1,3,1,15,1,0
55,1,2,2.0,-1.6023690906120147,2,3,1,15,1,0
55,1,2,2.0,-1.6023690906120147,2,3,1,15,1,0
55,1,2,2.0,-1.2301144664782613,1,3,1,15,1,0
55,1,2,2.0,-1.2301144664782613,1,3,1,15,1,0
55,1,2,2.0,0.5463808906811329,1,3,1,15,1,0
55,1,2,2.0,0.5463808906811329,1,3,1,15,1,0
55,1,2,2.0,-0.9708968603570065,3,3,1,15,1,0
55,1,2,2.0,-0.9708968603570065,3,3,1,15,1,0
55,1,2,2.0,0.38547757985593406,4,3,1,15,1,0
55,1,2,2.0,0.38547757985593406,4,3,1,15,1,0
55,1,2,2.0,0.476116522077067,2,3,1,15,1,0
55,1,2,2.0,0.476116522077067,2,3,1,15,1,0
65,1,4,1.0,1.5837397467254652,2,1,0,40,0,0
65,1,4,1.0,0.645183617536502,3,1,0,40,0,0
65,1,4,1.0,-0.008128481013513905,1,1,0,40,0,0
65,1,4,1.0,-1.1481975163877218,1,1,0,40,0,0
58,1,4,1.0,-0.7000964486863225,2,2,0,2,1,0
58,1,4,1.0,-0.7000964486863225,2,3,0,2,1,0
58,1,4,1.0,-0.9726412587831252,2,2,0,2,1,0
58,1,4,1.0,-0.9726412587831252,2,3,0,2,1,0
58,1,4,1.0,1.063769463867971,1,2,0,2,1,0
58,1,4,1.0,1.063769463867971,1,3,0,2,1,0
58,1,4,1.0,0.032899769968800424,1,2,0,2,1,0
58,1,4,1.0,0.032899769968800424,1,3,0,2,1,0
58,1,4,1.0,1.615976229640141,1,2,0,2,1,0
58,1,4,1.0,1.615976229640141,1,3,0,2,1,0
58,1,4,1.0,-1.6179989005100393,4,2,0,2,1,0
58,1,4,1.0,-1.6179989005100393,4,3,0,2,1,0
58,1,4,1.0,1.326057211219195,1,2,0,2,1,0
58,1,4,1.0,1.326057211219195,1,3,0,2,1,0
20,2,3,2.0,-0.34514625693966766,3,3,1,30,1,1
20,2,3,2.0,1.120148421000131,0,3,1,30,1,1
20,2,3,2.0,1.0563732145412275,4,3,1,30,1,1
20,2,3,2.0,0.8758628654064532,1,3,1,30,1,1
20,2,3,2.0,-0.9812236990396296,3,3,1,30,1,1
45,1,2,0.0,0.7119591892883299,0,3,1,40,2,0
37,2,2,0.0,1.0216945738299854,0,1,0,32,2,0
37,2,2,0.0,-1.5795523591983809,1,1,0,32,2,0
37,2,2,0.0,-1.1421967858018733,2,1,0,32,2,0
37,2,2,0.0,0.6921428231676204,2,1,0,32,2,0
37,2,2,0.0,0.18689526302656873,3,1,0,32,2,0
37,2,2,0.0,-0.6137836145619641,4,1,0,32,2,0
37,2,2,0.0,0.22680709901616725,4,1,0,32,2,0
43,1,4,1.0,-0.0195019587518085,4,3,0,28,2,1
43,1,4,1.0,-0.25785655969668236,3,3,0,28,2,1
43,1,4,1.0,-0.3496816928475764,2,3,0,28,2,1
43,1,4,1.0,0.641555268810175,0,3,0,28,2,1
43,1,4,1.0,0.28423269520399813,1,3,0,28,2,1
43,1,4,1.0,0.1798478933850488,0,3,0,28,2,1
43,1,4,1.0,0.8353230459834521,3,3,0,28,2,1
69,2,1,1.0,1.572296493050126,2,3,0,7,1,0
69,2,1,1.0,-1.0503716526509792,3,3,0,7,1,0
69,2,1,1.0,1.3447571623471886,0,3,0,7,1,0
69,2,1,1.0,-0.5204234107960853,1,3,0,7,1,0
69,2,1,1.0,-1.0159721156879162,1,3,0,7,1,0
64,1,3,0.0,1.32612698715624,4,3,1,1,0,1
64,1,3,0.0,1.32612698715624,4,1,0,1,0,1
64,1,3,0.0,-1.491634678521993,0,3,1,1,0,1
64,1,3,0.0,-1.491634678521993,0,1,0,1,0,1
64,1,3,0.0,-0.37228909645007624,3,3,1,1,0,1
64,1,3,0.0,-0.37228909645007624,3,1,0,1,0,1
64,1,3,0.0,-0.6358328106681058,2,3,1,1,0,1
64,1,3,0.0,-0.6358328106681058,2,1,0,1,0,1
64,1,3,0.0,0.1398662814584056,3,3,1,1,0,1
64,1,3,0.0,0.1398662814584056,3,1,0,1,0,1
64,1,3,0.0,-1.518637966158312,2,3,1,1,0,1
64,1,3,0.0,-1.518637966158312,2,1,0,1,0,1
64,1,3,0.0,0.5830132576296279,1,3,1,1,0,1
64,1,3,0.0,0.5830132576296279,1,1,0,1,0,1
64,1,3,0.0,-0.15703033066701538,0,3,1,1,0,1
64,1,3,0.0,-0.15703033066701538,0,1,0,1,0,1
64,1,3,0.0,1.6454216750730266,2,3,1,1,0,1
64,1,3,0.0,1.6454216750730266,2,1,0,1,0,1
38,2,4,1.0,0.886329255963166,3,3,1,43,0,0
38,2,4,1.0,1.6843566479439982,3,3,1,43,0,0
38,2,4,1.0,-1.6715170442233642,1,3,1,43,0,0
38,2,4,1.0,0.7432885850214238,3,3,1,43,0,0
38,2,4,1.0,1.6467474178768768,2,3,1,43,0,0
38,2,4,1.0,1.551712591621924,0,3,1,43,0,0
38,2,4,1.0,1.3845294464626974,0,3,1,43,0,0
47,1,2,1.0,-0.31877095273675127,4,1,0,28,0,0
47,1,2,1.0,-0.31877095273675127,4,2,1,28,0,0
21,1,2,0.0,-1.128520702141102,3,1,0,39,2,0
53,2,1,0.0,1.042627354943411,4,3,1,19,0,0
53,2,1,0.0,1.042627354943411,4,2,0,19,0,0
53,2,1,0.0,-1.0182049456733484,4,3,1,19,0,0
53,2,1,0.0,-1.0182049456733484,4,2,0,19,0,0
53,2,1,0.0,0.15396102074144585,1,3,1,19,0,0
53,2,1,0.0,0.15396102074144585,1,2,0,19,0,0
53,2,1,0.0,-1.466236237437703,4,3,1,19,0,0
53,2,1,0.0,-1.466236237437703,4,2,0,19,0,0
57,2,2,2.0,0.5747099211213024,3,2,0,39,1,0
57,2,2,2.0,0.7918526372045712,1,2,0,39,1,0
57,2,2,2.0,-1.4600959549777648,0,2,0,39,1,0
57,2,2,2.0,-0.8210181475848783,3,2,0,39,1,0
57,2,2,2.0,-0.8161338319917458,2,2,0,39,1,0
57,2,2,2.0,1.3367329295870423,0,2,0,39,1,0
27,2,1,0.0,0.5023522744058943,3,1,0,32,2,1
27,2,1,0.0,1.3975775466900662,0,1,0,32,2,1
27,2,1,0.0,1.0588851482748387,3,1,0,32,2,1
27,2,1,0.0,-1.2635371403226976,1,1,0,32,2,1
27,2,1,0.0,0.8943534887233123,3,1,0,32,2,1
27,2,1,0.0,-0.8505333689548086,2,1,0,32,2,1
27,2,1,0.0,1.48382060487738,4,1,0,32,2,1
27,2,1,0.0,-0.7048412124053657,1,1,0,32,2,1
27,2,3,0.0,1.6377463219981037,1,3,1,49,1,1
59,1,4,2.0,0.94159179810261,0,2,1,30,2,1
59,1,4,2.0,0.94159179810261,0,2,1,30,2,1
59,1,4,2.0,-0.974943864705602,4,2,1,30,2,1
59,1,4,2.0,-0.974943864705602,4,2,1,30,2,1
59,1,4,2.0,0.1035130182580898,3,2,1,30,2,1
59,1,4,2.0,0.1035130182580898,3,2,1,30,2,1
59,1,4,2.0,0.8284850041530663,0,2,1,30,2,1
59,1,4,2.0,0.8284850041530663,0,2,1,30,2,1
59,1,4,2.0,0.5972475487867571,4,2,1,30,2,1
59,1,4,2.0,0.5972475487867571,4,2,1,30,2,1
59,1,4,2.0,-1.5054503140568538,3,2,1,30,2,1
59,1,4,2.0,-1.5054503140568538,3,2,1,30,2,1
59,1,4,2.0,1.5374783004647945,2,2,1,30,2,1
59,1,4,2.0,1.5374783004647945,2,2,1,30,2,1
59,1,4,2.0,1.493170580441377,1,2,1,30,2,1
59,1,4,2.0,1.493170580441377,1,2,1,30,2,1
59,1,4,2.0,1.524081320552202,1,2,1,30,2,1
59,1,4,2.0,1.524081320552202,1,2,1,30,2,1
41,2,1,0.0,-1.6837976091432407,4,3,0,2,2,0
41,2,1,0.0,-1.6837976091432407,4,2,0,2,2,0
21,1,2,2.0,-0.32477168332259987,2,1,0,44,1,0
21,1,2,2.0,0.4385770679469903,0,1,0,44,1,0
44,2,3,2.0,1.4306513408492787,0,1,0,37,1,0
68,1,1,1.0,-0.3203060233517358,0,1,1,19,1,0
68,1,1,1.0,-1.5364308301047238,1,1,1,19,1,0
68,1,1,1.0,-0.24843680819564087,2,1,1,19,1,0
21,1,2,1.0,0.8831893387961522,0,2,1,1,0,0
21,1,2,1.0,0.8831893387961522,0,2,0,1,0,0
21,1,2,1.0,0.6086210265250517,3,2,1,1,0,0
21,1,2,1.0,0.6086210265250517,3,2,0,1,0,0
21,1,2,1.0,0.5653599455573054,2,2,1,1,0,0
21,1,2,1.0,0.5653599455573054,2,2,0,1,0,0
21,1,2,1.0,-0.8544408214293147,2,2,1,1,0,0
21,1,2,1.0,-0.8544408214293147,2,2,0,1,0,0
21,1,2,1.0,-1.6288141707519759,2,2,1,1,0,0
21,1,2,1.0,-1.6288141707519759,2,2,0,1,0,0
21,1,2,1.0,-0.40606064997973634,1,2,1,1,0,0
21,1,2,1.0,-0.40606064997973634,1,2,0,1,0,0
21,1,2,1.0,1.6795421082879103,0,2,1,1,0,0
21,1,2,1.0,1.6795421082879103,0,2,0,1,0,0
21,1,2,1.0,-1.227393204933516,3,2,1,1,0,0
21,1,2,1.0,-1.227393204933516,3,2,0,1,0,0
21,1,2,1.0,-0.7735705103944467,0,2,1,1,0,0
21,1,2,1.0,-0.7735705103944467,0,2,0,1,0,0
49,2,1,2.0,-0.38449988543290786,3,1,1,42,0,0
49,2,1,2.0,-1.3681312699527812,3,1,1,42,0,0
49,2,1,2.0,1.5549920606630274,0,1,1,42,0,0
28,1,4,0.0,0.17028859000991772,4,1,1,26,1,1
28,1,4,0.0,0.17028859000991772,4,2,1,26,1,1
28,1,4,0.0,-1.720918407651049,0,1,1,26,1,1
28,1,4,0.0,-1.720918407651049,0,2,1,26,1,1
28,1,4,0.0,-1.0691413797160176,2,1,1,26,1,1
28,1,4,0.0,-1.0691413797160176,2,2,1,26,1,1
28,1,4,0.0,-1.606834750582879,1,1,1,26,1,1
28,1,4,0.0,-1.606834750582879,1,2,1,26,1,1
28,1,4,0.0,-0.010151983187811667,0,1,1,26,1,1
28,1,4,0.0,-0.010151983187811667,0,2,1,26,1,1
28,1,4,0.0,0.8587677608304889,4,1,1,26,1,1
28,1,4,0.0,0.8587677608304889,4,2,1,26,1,1
28,1,4,0.0,-0.9310548003044526,0,1,1,26,1,1
28,1,4,0.0,-0.9310548003044526,0,2,1,26,1,1
28,1,4,0.0,-1.7251747398107788,0,1,1,26,1,1
28,1,4,0.0,-1.7251747398107788,0,2,1,26,1,1
63,1,2,0.0,0.5357749482503303,1,2,1,35,1,0
63,1,2,0.0,-0.35303093782572464,3,2,1,35,1,0
63,1,2,0.0,0.09423281863113785,2,2,1,35,1,0
63,1,2,0.0,0.4201562205671758,0,2,1,35,1,0
25,1,4,0.0,-1.1878302486291412,4,2,0,3,2,0
25,1,4,0.0,-1.1878302486291412,4,1,1,3,2,0
25,1,4,0.0,-0.3990132803382164,1,2,0,3,2,0
25,1,4,0.0,-0.3990132803382164,1,1,1,3,2,0
25,1,4,0.0,0.4894437260526149,4,2,0,3,2,0
25,1,4,0.0,0.4894437260526149,4,1,1,3,2,0
51,1,3,0.0,-0.7433575296540691,0,2,1,22,1,0
51,1,3,0.0,0.03624901494694866,3,2,1,22,1,0
51,1,3,0.0,0.34577507167747,0,2,1,22,1,0
51,1,3,0.0,-0.22059620931478463,1,2,1,22,1,0
51,1,3,0.0,1.6378160979351484,4,2,1,22,1,0
62,2,4,1.0,1.4978455682233751,1,1,0,6,0,0
62,2,4,1.0,1.3369422573981764,1,1,0,6,0,0
62,2,4,1.0,-0.20252424162019375,3,1,0,6,0,0
62,2,4,1.0,-1.2889355814069874,0,1,0,6,0,0
52,1,1,2.0,0.05774000355673226,0,3,1,42,1,0
52,1,1,2.0,0.05774000355673226,0,1,0,42,1,0
52,1,1,2.0,0.5041664487690577,2,3,1,42,1,0
52,1,1,2.0,0.5041664487690577,2,1,0,42,1,0
52,1,1,2.0,-1.420393446799301,0,3,1,42,1,0
52,1,1,2.0,-1.420393446799301,0,1,0,42,1,0
52,1,1,2.0,-0.40508378686110974,3,3,1,42,1,0
52,1,1,2.0,-0.40508378686110974,3,1,0,42,1,0
52,2,3,1.0,-1.2060417681978217,4,1,0,34,1,0
52,2,3,1.0,0.16575315410200897,1,1,0,34,1,0
52,2,3,1.0,0.8002257496499419,3,1,0,34,1,0
52,2,3,1.0,-1.6816345550948535,3,1,0,34,1,0
52,2,3,1.0,1.5022414522571945,3,1,0,34,1,0
52,2,3,1.0,-1.14875572388408,2,1,0,34,1,0
52,2,3,1.0,-1.5925306834887047,0,1,0,34,1,0
52,2,3,1.0,-0.12493339962642934,4,1,0,34,1,0
42,2,1,2.0,1.1012391420610033,2,2,0,3,1,1
42,2,1,2.0,1.4921239413857055,3,2,0,3,1,1
42,2,1,2.0,1.010879303588049,0,2,0,3,1,1
42,2,1,2.0,0.5529398287633397,4,2,0,3,1,1
42,2,1,2.0,1.040464300895024,2,2,0,3,1,1
54,1,2,0.0,-1.0052266213830243,0,2,1,5,2,1
54,1,2,0.0,-1.0052266213830243,0,2,0,5,2,1
54,1,2,0.0,1.0295094787789976,3,2,1,5,2,1
54,1,2,0.0,1.0295094787789976,3,2,0,5,2,1
18,2,2,0.0,1.3189400656406303,0,1,1,20,2,0
18,2,2,0.0,1.3189400656406303,0,1,0,20,2,0
18,2,2,0.0,-0.5768023679282452,1,1,1,20,2,0
18,2,2,0.0,-0.5768023679282452,1,1,0,20,2,0
29,1,2,2.0,-0.7576615967482432,2,1,1,1,2,0
29,1,2,2.0,-0.7576615967482432,2,3,1,1,2,0
29,1,2,2.0,0.12577154217536576,3,1,1,1,2,0
29,1,2,2.0,0.12577154217536576,3,3,1,1,2,0
29,1,2,2.0,-0.8350431109308736,4,1,1,1,2,0
29,1,2,2.0,-0.8350431109308736,4,3,1,1,2,0
29,1,2,2.0,-0.764499638578629,2,1,1,1,2,0
29,1,2,2.0,-0.764499638578629,2,3,1,1,2,0
29,1,2,2.0,1.115333881344043,1,1,1,1,2,0
29,1,2,2.0,1.115333881344043,1,3,1,1,2,0
29,1,2,2.0,1.6548414265740679,1,1,1,1,2,0
29,1,2,2.0,1.6548414265740679,1,3,1,1,2,0
29,1,2,2.0,0.3907805510713352,0,1,1,1,2,0
29,1,2,2.0,0.3907805510713352,0,3,1,1,2,0
29,1,2,2.0,0.34744969416654375,1,1,1,1,2,0
29,1,2,2.0,0.34744969416654375,1,3,1,1,2,0
23,2,2,2.0,1.0394874377763972,2,1,1,9,0,0
34,1,4,2.0,1.355432880715036,1,3,1,15,2,0
34,1,4,2.0,1.355432880715036,1,2,1,15,2,0
34,1,4,2.0,-0.6701625716941239,1,3,1,15,2,0
34,1,4,2.0,-0.6701625716941239,1,2,1,15,2,0
34,1,4,2.0,0.10239660326537359,4,3,1,15,2,0
34,1,4,2.0,0.10239660326537359,4,2,1,15,2,0
34,1,4,2.0,-0.702538606482889,3,3,1,15,2,0
34,1,4,2.0,-0.702538606482889,3,2,1,15,2,0
34,1,4,2.0,0.002058805795019988,3,3,1,15,2,0
34,1,4,2.0,0.002058805795019988,3,2,1,15,2,0
34,1,4,2.0,0.23804102488037246,0,3,1,15,2,0
34,1,4,2.0,0.23804102488037246,0,2,1,15,2,0
26,2,1,1.0,0.7924806206379742,1,2,0,37,2,0
26,2,1,1.0,0.7924806206379742,1,2,1,37,2,0
26,2,1,1.0,-0.6366701219126426,3,2,0,37,2,0
26,2,1,1.0,-0.6366701219126426,3,2,1,37,2,0
26,2,1,1.0,-0.575755728872574,4,2,0,37,2,0
26,2,1,1.0,-0.575755728872574,4,2,1,37,2,0
26,2,1,1.0,-1.1746425965276832,2,2,0,37,2,0
26,2,1,1.0,-1.1746425965276832,2,2,1,37,2,0
26,2,1,1.0,0.417016303400162,1,2,0,37,2,0
26,2,1,1.0,0.417016303400162,1,2,1,37,2,0
26,2,1,1.0,0.9599428695453798,0,2,0,37,2,0
26,2,1,1.0,0.9599428695453798,0,2,1,37,2,0
26,2,1,1.0,1.4696560896572954,4,2,0,37,2,0
26,2,1,1.0,1.4696560896572954,4,2,1,37,2,0
